user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name
U005002,2024-01-06,30,Male,Tier 2,iOS,Organic,Aradhana Mital
U005003,2024-01-30,37,Female,Tier 1,Android,Organic,Nandini Dey
U005004,2024-02-28,22,Other,Tier 1,Android,Referral,Priya Hayre
U005005,2024-06-10,38,Other,Tier 3,Android,Organic,Urishilla Vala
U005006,2024-04-01,27,Male,Tier 1,Android,Referral,Dev Tripathi
U005007,2024-05-06,31,Other,Tier 1,Android,Organic,Harish Pandya
U005008,2024-06-22,24,Female,Tier 1,iOS,Organic,Shivani Gopal
U005009,2024-03-22,37,Male,Tier 1,Android,Referral,Aachal De
U005010,2024-04-05,33,Other,Tier 1,iOS,Organic,Jairaj Raval
U005011,2024-05-05,24,Male,Tier 3,Android,Organic,Vyanjana Chaudhari
U005012,2024-01-06,19,Male,Tier 3,Android,Organic,Anthony Mallick
U005013,2024-05-28,31,Female,Tier 3,Android,Referral,Maanav Walia
U005014,2024-04-05,32,Male,Tier 2,iOS,Social Media,Upadhriti Kala
U005015,2024-04-26,25,Other,Tier 1,iOS,Referral,Samesh Kar
U005016,2024-03-11,29,Other,Tier 2,iOS,Referral,Zaitra Shroff
U005017,2024-04-03,48,Other,Tier 2,Android,Paid Ad,Anita Arya
U005018,2024-03-25,29,Female,Tier 2,Android,Organic,Ishanvi Boase
U005019,2024-05-01,30,Other,Tier 2,iOS,Paid Ad,Lavanya Bhattacharyya
U005020,2024-04-02,23,Other,Tier 2,iOS,Paid Ad,Amruta Ahluwalia
U005021,2024-06-07,36,Male,Tier 2,Android,Referral,Jacob Nanda
U005022,2024-03-13,20,Other,Tier 2,Android,Organic,Bimala Parikh
U005023,2024-05-22,31,Other,Tier 2,Android,Referral,Shivani Gokhale
U005024,2024-01-04,37,Female,Tier 2,Android,Paid Ad,Saanvi Das
U005025,2024-02-01,29,Other,Tier 2,iOS,Organic,Triveni Dhillon
U005026,2024-01-12,47,Male,Tier 1,Android,Organic,Baghyawati Murty
U005027,2024-03-03,34,Female,Tier 1,iOS,Referral,Ganga Parmer
U005028,2024-06-19,34,Other,Tier 2,iOS,Referral,Lekha Barad
U005029,2024-01-27,31,Female,Tier 2,Android,Paid Ad,Yochana Warrior
U005030,2024-02-01,27,Male,Tier 2,Android,Paid Ad,Vincent Sood
U005031,2024-02-22,36,Female,Tier 3,iOS,Paid Ad,Eshana Garde
U005032,2024-03-22,33,Other,Tier 1,Android,Organic,Shivansh Prabhakar
U005033,2024-06-26,26,Female,Tier 2,Android,Organic,Qarin Srinivas
U005034,2024-01-10,42,Female,Tier 1,Android,Organic,Harita Chatterjee
U005035,2024-02-26,25,Other,Tier 1,iOS,Paid Ad,Chandresh Chawla
U005036,2024-05-04,41,Male,Tier 1,Android,Referral,Wriddhish Palla
U005037,2024-04-09,34,Male,Tier 2,iOS,Organic,Raghav Mahal
U005038,2024-05-28,31,Other,Tier 3,Android,Organic,Advay Sule
U005039,2024-02-05,25,Male,Tier 2,Android,Organic,Saksham Parmer
U005040,2024-04-26,30,Male,Tier 2,Android,Paid Ad,Janani Rout
U005041,2024-04-15,33,Female,Tier 3,Android,Referral,Warinder Sarma
U005042,2024-06-18,28,Female,Tier 1,Android,Referral,Hemang Goyal
U005043,2024-06-09,30,Other,Tier 3,iOS,Organic,Yashasvi Rajagopalan
U005044,2024-06-04,19,Female,Tier 1,Android,Organic,Samuel Tiwari
U005045,2024-02-22,44,Other,Tier 1,Android,Organic,Sathvik Ganguly
U005046,2024-05-15,49,Other,Tier 2,iOS,Social Media,Reva Bose
U005047,2024-03-11,31,Male,Tier 1,Android,Organic,Akshay Rattan
U005048,2024-04-13,37,Other,Tier 1,Android,Paid Ad,Warinder Datta
U005049,2024-03-09,34,Male,Tier 2,Android,Referral,Turvi Panchal
U005050,2024-01-03,32,Male,Tier 1,iOS,Social Media,Max Menon
U005051,2024-04-10,19,Female,Tier 1,Android,Organic,Gautam Borde
U005052,2024-03-13,44,Female,Tier 1,iOS,Referral,Yashvi Morar
U005053,2024-03-21,33,Female,Tier 1,Android,Organic,Hemang Randhawa
U005054,2024-06-27,25,Male,Tier 1,iOS,Paid Ad,Fitan Lad
U005055,2024-01-20,39,Male,Tier 2,iOS,Social Media,Krisha Gole
U005056,2024-01-31,25,Other,Tier 3,Android,Referral,Aachal Kant
U005057,2024-02-12,34,Male,Tier 2,Android,Organic,Thomas Chaudhuri
U005058,2024-06-03,32,Other,Tier 3,iOS,Paid Ad,Kiaan Kunda
U005059,2024-04-29,42,Other,Tier 3,Android,Organic,Wridesh Vora
U005060,2024-06-10,21,Other,Tier 3,iOS,Organic,Atharv Oak
U005061,2024-06-13,26,Other,Tier 3,iOS,Referral,Madhavi Panchal
U005062,2024-05-18,33,Other,Tier 1,Android,Organic,Laban Dubey
U005063,2024-05-16,41,Male,Tier 1,iOS,Paid Ad,Vrinda Kant
U005064,2024-03-22,42,Female,Tier 1,Android,Paid Ad,Dayamai Mammen
U005065,2024-06-26,20,Male,Tier 3,Android,Paid Ad,Robert Edwin
U005066,2024-01-23,43,Male,Tier 3,Android,Social Media,Upkaar Bhatt
U005067,2024-06-28,19,Male,Tier 1,Android,Paid Ad,Banjeet Raman
U005068,2024-04-03,30,Female,Tier 1,Android,Referral,Ekalinga Goel
U005069,2024-03-01,33,Other,Tier 3,iOS,Organic,Jeevika Krishnan
U005070,2024-03-11,25,Male,Tier 1,iOS,Organic,Anthony Barad
U005071,2024-06-07,25,Female,Tier 3,Android,Organic,Nachiket Bakshi
U005072,2024-06-21,24,Other,Tier 3,iOS,Organic,Anita Halder
U005073,2024-04-11,29,Female,Tier 3,iOS,Referral,Kalpit Desai
U005074,2024-02-03,31,Other,Tier 3,Android,Organic,Atharv Aggarwal
U005075,2024-02-29,37,Male,Tier 2,iOS,Organic,Ria Gaba
U005076,2024-05-24,43,Male,Tier 1,Android,Organic,Jacob Joshi
U005077,2024-02-13,33,Male,Tier 2,Android,Organic,Dayita Tailor
U005078,2024-06-15,32,Other,Tier 3,Android,Organic,Manbir Sarraf
U005079,2024-01-28,26,Other,Tier 3,Android,Organic,Teerth Chahal
U005080,2024-02-13,40,Female,Tier 2,Android,Social Media,Jatin Bassi
U005081,2024-01-25,33,Male,Tier 2,Android,Referral,Jasmit Dora
U005082,2024-01-26,25,Male,Tier 1,Android,Referral,William Hora
U005083,2024-03-23,33,Other,Tier 2,Android,Referral,Wazir Chaudhari
U005084,2024-05-28,39,Male,Tier 1,iOS,Paid Ad,Amruta Pillai
U005085,2024-01-16,39,Male,Tier 1,Android,Social Media,Ekiya Jaggi
U005086,2024-05-30,54,Female,Tier 1,Android,Organic,Widisha Swamy
U005087,2024-05-27,44,Female,Tier 2,Android,Organic,Sai Kadakia
U005088,2024-01-09,51,Male,Tier 2,Android,Paid Ad,Matthew Mital
U005089,2024-01-21,25,Male,Tier 2,iOS,Referral,Yoshita Maharaj
U005090,2024-06-02,30,Other,Tier 3,Android,Organic,Lila Sibal
U005091,2024-04-09,54,Other,Tier 1,Android,Social Media,Sachi Sachdev
U005092,2024-01-12,22,Female,Tier 3,iOS,Paid Ad,Qushi Tata
U005093,2024-01-24,18,Female,Tier 1,Android,Paid Ad,Niharika Thaman
U005094,2024-01-09,40,Male,Tier 2,Android,Paid Ad,Vasana Khare
U005095,2024-02-28,33,Other,Tier 3,Android,Referral,Mahika Bhargava
U005096,2024-01-02,32,Male,Tier 1,Android,Paid Ad,Ridhi Dube
U005097,2024-05-31,34,Male,Tier 1,iOS,Paid Ad,Tarak Suri
U005098,2024-06-27,48,Other,Tier 1,Android,Organic,Krishna Patla
U005099,2024-02-09,26,Other,Tier 3,Android,Paid Ad,Falak Bhalla
U005100,2024-06-23,21,Male,Tier 2,iOS,Paid Ad,Radha Comar
U005101,2024-02-05,38,Other,Tier 1,iOS,Referral,Ekaraj Kota
U005102,2024-03-09,29,Male,Tier 2,iOS,Paid Ad,Devika Sanghvi
U005103,2024-01-18,36,Male,Tier 2,Android,Referral,Madhav Radhakrishnan
U005104,2024-06-13,33,Other,Tier 2,Android,Organic,Janya Dash
U005105,2024-02-23,41,Other,Tier 3,iOS,Paid Ad,Vyanjana Talwar
U005106,2024-03-08,29,Female,Tier 3,Android,Paid Ad,Nitesh Ghose
U005107,2024-02-01,49,Other,Tier 2,Android,Organic,Chanakya Chaudhry
U005108,2024-05-31,20,Other,Tier 1,iOS,Paid Ad,Rishi Din
U005109,2024-04-29,30,Male,Tier 3,Android,Paid Ad,Bina Majumdar
U005110,2024-04-08,26,Other,Tier 3,Android,Organic,Gauri Ghosh
U005111,2024-01-14,23,Male,Tier 1,Android,Referral,Vasana D’Alia
U005112,2024-06-08,24,Other,Tier 2,Android,Organic,Shivani Seshadri
U005113,2024-05-28,31,Male,Tier 3,iOS,Social Media,Ridhi Contractor
U005114,2024-04-12,34,Male,Tier 2,Android,Paid Ad,Tejas Singh
U005115,2024-05-18,22,Male,Tier 2,Android,Paid Ad,Nathan Sankar
U005116,2024-02-24,31,Male,Tier 1,Android,Organic,Dev Issac
U005117,2024-06-24,54,Other,Tier 1,Android,Referral,Kavya Chakrabarti
U005118,2024-01-01,30,Other,Tier 1,Android,Organic,Liam Mani
U005119,2024-01-20,24,Male,Tier 1,Android,Referral,Baghyawati Kalla
U005120,2024-06-27,33,Other,Tier 2,Android,Paid Ad,Neelima Tata
U005121,2024-06-14,43,Other,Tier 1,iOS,Paid Ad,Krish Sarkar
U005122,2024-04-02,43,Female,Tier 1,Android,Referral,Advay Memon
U005123,2024-05-15,40,Other,Tier 1,iOS,Organic,Amara Brahmbhatt
U005124,2024-02-05,20,Female,Tier 2,iOS,Social Media,Ishwar Chaudhari
U005125,2024-05-10,29,Male,Tier 1,Android,Organic,Sai Sha
U005126,2024-02-05,29,Female,Tier 2,Android,Paid Ad,Pallavi Sengupta
U005127,2024-03-14,29,Female,Tier 2,Android,Organic,Luke Soman
U005128,2024-02-11,24,Other,Tier 1,Android,Referral,Nachiket Hora
U005129,2024-02-14,55,Female,Tier 2,Android,Paid Ad,Meghana Mody
U005130,2024-01-22,26,Female,Tier 3,iOS,Paid Ad,Libni Saran
U005131,2024-01-25,26,Female,Tier 3,Android,Referral,Yachana Chada
U005132,2024-01-22,42,Other,Tier 1,iOS,Social Media,Deepa Rajagopalan
U005133,2024-01-27,50,Female,Tier 2,Android,Paid Ad,Zayyan Nadig
U005134,2024-05-28,29,Female,Tier 1,Android,Referral,Eiravati Chand
U005135,2024-05-16,20,Female,Tier 1,Android,Referral,Barkha Sekhon
U005136,2024-04-18,34,Other,Tier 1,iOS,Organic,Ansh Sankar
U005137,2024-01-08,33,Male,Tier 3,iOS,Organic,Ekantika Tailor
U005138,2024-03-04,47,Female,Tier 3,Android,Paid Ad,Madhav Wable
U005139,2024-01-23,19,Female,Tier 2,Android,Referral,Reyansh Vohra
U005140,2024-02-25,29,Female,Tier 2,Android,Organic,Priya Subramanian
U005141,2024-04-26,22,Other,Tier 1,Android,Referral,Hitesh Vala
U005142,2024-03-01,33,Other,Tier 2,Android,Paid Ad,Alexander Manda
U005143,2024-06-12,28,Female,Tier 1,Android,Organic,Girik Borra
U005144,2024-02-13,18,Other,Tier 2,iOS,Paid Ad,Chameli Khalsa
U005145,2024-03-20,40,Female,Tier 2,Android,Referral,Hemang Joshi
U005146,2024-06-15,42,Female,Tier 1,Android,Organic,Nitesh Gade
U005147,2024-02-06,30,Male,Tier 3,Android,Paid Ad,Sanaya Kashyap
U005148,2024-06-22,44,Female,Tier 2,Android,Referral,Damini Pathak
U005149,2024-05-11,31,Female,Tier 2,Android,Organic,Avni Magar
U005150,2024-02-04,29,Male,Tier 2,iOS,Social Media,Suhani Goyal
U005151,2024-05-10,43,Female,Tier 1,iOS,Referral,Odika Mittal
U005152,2024-05-10,28,Male,Tier 2,Android,Organic,Brinda Hayer
U005153,2024-03-17,42,Female,Tier 2,Android,Paid Ad,Harsh Jhaveri
U005154,2024-04-11,47,Other,Tier 2,Android,Organic,Aayush Raj
U005155,2024-05-11,26,Male,Tier 3,Android,Paid Ad,Shravya Muni
U005156,2024-01-24,31,Male,Tier 3,Android,Referral,Aradhana Chawla
U005157,2024-03-17,28,Female,Tier 1,iOS,Social Media,Pallavi Kurian
U005158,2024-05-14,51,Other,Tier 3,iOS,Referral,Saumya Bedi
U005159,2024-01-20,43,Other,Tier 2,Android,Paid Ad,Saumya Kala
U005160,2024-06-28,53,Male,Tier 1,iOS,Organic,Jagat Chana
U005161,2024-01-13,27,Female,Tier 1,Android,Organic,Dayita Garde
U005162,2024-02-08,23,Female,Tier 3,Android,Organic,Ojas Nori
U005163,2024-02-08,18,Other,Tier 2,Android,Paid Ad,Gautam Nanda
U005164,2024-06-12,28,Female,Tier 1,iOS,Referral,Lakshmi Sagar
U005165,2024-01-24,22,Male,Tier 2,Android,Organic,Samaksh Gade
U005166,2024-06-11,38,Female,Tier 2,Android,Paid Ad,Ishanvi Kurian
U005167,2024-05-20,52,Female,Tier 3,iOS,Paid Ad,Vansha Karan
U005168,2024-02-24,34,Other,Tier 1,Android,Paid Ad,Lipika Bedi
U005169,2024-05-28,33,Other,Tier 1,iOS,Organic,Krishna Patla
U005170,2024-04-25,28,Female,Tier 1,Android,Organic,Wriddhish Sem
U005171,2024-05-26,26,Other,Tier 2,Android,Paid Ad,Gautami Sahni
U005172,2024-03-18,26,Female,Tier 2,Android,Paid Ad,Amara Menon
U005173,2024-04-02,42,Other,Tier 2,Android,Social Media,Isaiah Shah
U005174,2024-04-27,43,Female,Tier 3,Android,Paid Ad,Zayan Krish
U005175,2024-04-04,26,Other,Tier 2,iOS,Paid Ad,Daksha Doshi
U005176,2024-02-24,45,Male,Tier 1,Android,Social Media,Jeet Bhattacharyya
U005177,2024-05-29,39,Female,Tier 3,iOS,Paid Ad,Pallavi Parekh
U005178,2024-01-21,31,Male,Tier 3,Android,Organic,Samarth Gaba
U005179,2024-02-18,29,Female,Tier 2,Android,Referral,Aarna Jani
U005180,2024-04-06,21,Male,Tier 2,iOS,Paid Ad,Zaitra Dugar
U005181,2024-05-02,43,Male,Tier 1,iOS,Organic,Jason Choudhury
U005182,2024-01-06,19,Male,Tier 3,iOS,Organic,Zansi Dalal
U005183,2024-05-23,54,Male,Tier 2,iOS,Paid Ad,Samar Rajan
U005184,2024-06-10,30,Male,Tier 2,Android,Paid Ad,Azad Bhat
U005185,2024-04-06,30,Other,Tier 1,Android,Organic,Nisha Bansal
U005186,2024-01-06,44,Male,Tier 2,iOS,Social Media,Ekiya Narasimhan
U005187,2024-03-15,34,Other,Tier 3,Android,Organic,Aradhana Nanda
U005188,2024-05-11,29,Female,Tier 2,iOS,Paid Ad,Vedika Pandey
U005189,2024-01-30,26,Female,Tier 2,Android,Organic,Umang Jha
U005190,2024-04-30,33,Other,Tier 3,iOS,Paid Ad,Ikshita Morar
U005191,2024-01-19,28,Male,Tier 1,Android,Referral,Girish Merchant
U005192,2024-05-08,28,Other,Tier 1,iOS,Referral,Vaishnavi Golla
U005193,2024-05-29,34,Female,Tier 1,Android,Organic,Siddharth Kale
U005194,2024-06-02,33,Female,Tier 1,iOS,Social Media,Chanchal Nath
U005195,2024-02-09,28,Female,Tier 2,Android,Social Media,Adya Sama
U005196,2024-05-08,46,Female,Tier 1,Android,Referral,Jai Sunder
U005197,2024-04-05,36,Other,Tier 1,Android,Referral,Madhav Saini
U005198,2024-02-20,24,Other,Tier 3,Android,Referral,Ryan Srinivas
U005199,2024-03-07,33,Other,Tier 1,iOS,Referral,Advik Mital
U005200,2024-04-16,49,Male,Tier 1,Android,Paid Ad,Harinakshi Sheth
U005201,2024-05-28,31,Male,Tier 3,Android,Organic,Liam Setty
U005202,2024-03-24,32,Male,Tier 1,iOS,Paid Ad,Chaaya Viswanathan
U005203,2024-03-15,30,Female,Tier 3,Android,Paid Ad,Yashodhara Munshi
U005204,2024-03-02,18,Female,Tier 1,Android,Referral,Sarthak Chana
U005205,2024-03-26,30,Female,Tier 1,Android,Organic,Leela Thaker
U005206,2024-01-07,49,Male,Tier 1,iOS,Paid Ad,Christopher Kohli
U005207,2024-02-04,33,Other,Tier 1,iOS,Organic,William Ranganathan
U005208,2024-05-08,33,Female,Tier 3,iOS,Paid Ad,Dalbir Ramanathan
U005209,2024-06-20,55,Other,Tier 2,Android,Paid Ad,Nidra Chaudhry
U005210,2024-02-01,27,Female,Tier 1,iOS,Paid Ad,Ijaya Choudhury
U005211,2024-03-24,19,Male,Tier 3,Android,Social Media,Bina Chakraborty
U005212,2024-03-01,51,Other,Tier 3,iOS,Organic,Ikbal Bhargava
U005213,2024-03-16,32,Female,Tier 1,Android,Paid Ad,Anya Bal
U005214,2024-05-28,19,Male,Tier 3,iOS,Paid Ad,Jai Sant
U005215,2024-04-20,31,Other,Tier 2,iOS,Referral,Pranit Murty
U005216,2024-04-05,26,Other,Tier 2,Android,Social Media,Hema Kamdar
U005217,2024-04-17,23,Other,Tier 1,iOS,Referral,Triya Solanki
U005218,2024-04-14,44,Other,Tier 2,Android,Paid Ad,Lipika Sahota
U005219,2024-04-01,20,Female,Tier 2,Android,Paid Ad,Oliver Parikh
U005220,2024-04-19,49,Male,Tier 1,iOS,Organic,Sai Master
U005221,2024-04-08,26,Male,Tier 2,iOS,Paid Ad,Mahika Mandal
U005222,2024-03-16,45,Female,Tier 1,iOS,Organic,Pranav Dugar
U005223,2024-04-06,45,Other,Tier 2,iOS,Referral,Warinder Sarna
U005224,2024-03-14,23,Other,Tier 3,Android,Organic,Zaid Konda
U005225,2024-05-11,41,Female,Tier 1,Android,Paid Ad,Odika Basu
U005226,2024-05-28,42,Female,Tier 1,Android,Referral,Sai Wason
U005227,2024-03-03,44,Male,Tier 3,iOS,Referral,Anirudh Gopal
U005228,2024-01-06,29,Other,Tier 1,Android,Social Media,Bimala Suresh
U005229,2024-01-09,38,Male,Tier 1,Android,Paid Ad,Triveni Radhakrishnan
U005230,2024-06-11,36,Female,Tier 2,Android,Organic,Vidhi Rattan
U005231,2024-03-08,50,Other,Tier 2,Android,Paid Ad,Tanvi Krishna
U005232,2024-04-23,48,Male,Tier 3,Android,Organic,Leena Verma
U005233,2024-05-28,19,Other,Tier 1,Android,Paid Ad,Kiaan Setty
U005234,2024-03-07,34,Female,Tier 2,Android,Organic,Udarsh Babu
U005235,2024-01-19,28,Female,Tier 1,Android,Paid Ad,Libni Desai
U005236,2024-03-08,42,Female,Tier 3,iOS,Referral,Raghav Patla
U005237,2024-03-20,38,Female,Tier 1,iOS,Organic,Pushti Subramaniam
U005238,2024-01-11,24,Other,Tier 1,iOS,Social Media,Upkaar Acharya
U005239,2024-02-17,41,Male,Tier 2,Android,Social Media,Jasmit Mitra
U005240,2024-02-15,36,Other,Tier 3,Android,Paid Ad,Vihaan Lalla
U005241,2024-03-01,43,Other,Tier 1,iOS,Paid Ad,Tanvi Saini
U005242,2024-01-17,49,Other,Tier 1,Android,Paid Ad,Lipika Chowdhury
U005243,2024-01-13,34,Female,Tier 2,iOS,Referral,Gopal Kaur
U005244,2024-01-23,25,Female,Tier 3,Android,Paid Ad,Omaja Choudhury
U005245,2024-02-02,21,Male,Tier 3,Android,Organic,Zaid Mitra
U005246,2024-04-14,48,Female,Tier 3,Android,Referral,Varenya Naik
U005247,2024-01-08,47,Female,Tier 1,iOS,Paid Ad,Wridesh Thaker
U005248,2024-05-07,35,Female,Tier 2,Android,Organic,Hemal Sur
U005249,2024-04-20,39,Other,Tier 1,Android,Organic,Damyanti Choudhary
U005250,2024-06-24,42,Female,Tier 1,Android,Paid Ad,Chaaya Nair
U005251,2024-02-21,40,Male,Tier 2,iOS,Organic,Sanaya Rajan
U005252,2024-05-15,23,Female,Tier 2,iOS,Organic,Banjeet Subramaniam
U005253,2024-04-24,19,Male,Tier 1,Android,Paid Ad,Reyansh Mitter
U005254,2024-03-02,42,Female,Tier 1,Android,Paid Ad,Veer Swaminathan
U005255,2024-04-20,34,Female,Tier 2,Android,Social Media,Jack Vala
U005256,2024-03-03,27,Other,Tier 2,Android,Organic,Sai Dasgupta
U005257,2024-01-19,43,Female,Tier 3,Android,Paid Ad,Mohini Lanka
U005258,2024-01-20,25,Other,Tier 2,Android,Referral,Lakshit Saraf
U005259,2024-05-11,24,Male,Tier 1,Android,Organic,Sara Ramesh
U005260,2024-03-06,31,Female,Tier 1,iOS,Organic,Divya Bhavsar
U005261,2024-04-07,37,Other,Tier 2,iOS,Social Media,Ekavir Pau
U005262,2024-03-06,44,Male,Tier 3,Android,Referral,Yashvi Dar
U005263,2024-04-29,52,Female,Tier 1,Android,Organic,Ranveer Tripathi
U005264,2024-03-11,32,Female,Tier 2,Android,Paid Ad,Wriddhish Vaidya
U005265,2024-02-09,52,Female,Tier 2,iOS,Paid Ad,Lakshit Joshi
U005266,2024-05-03,29,Male,Tier 2,Android,Paid Ad,Siddharth Baria
U005267,2024-06-12,33,Other,Tier 2,Android,Paid Ad,Lila Choudhury
U005268,2024-02-11,27,Female,Tier 2,Android,Organic,Diya Sur
U005269,2024-02-21,19,Male,Tier 1,Android,Organic,Xavier Balay
U005270,2024-02-27,25,Other,Tier 2,Android,Paid Ad,Simon Basak
U005271,2024-03-19,48,Male,Tier 3,Android,Social Media,Chaaya Oza
U005272,2024-05-01,27,Other,Tier 1,iOS,Referral,Aarna Wali
U005273,2024-01-18,30,Other,Tier 2,Android,Organic,Gagan Bansal
U005274,2024-06-12,24,Other,Tier 2,iOS,Organic,Irya Gara
U005275,2024-01-19,40,Other,Tier 1,Android,Paid Ad,Priya Kala
U005276,2024-03-06,36,Female,Tier 1,Android,Paid Ad,Nachiket Sheth
U005277,2024-01-14,20,Other,Tier 1,Android,Paid Ad,Urishilla Mandal
U005278,2024-06-04,22,Other,Tier 2,iOS,Organic,Nisha Deshmukh
U005279,2024-04-02,34,Female,Tier 1,Android,Organic,Bhavika Subramaniam
U005280,2024-02-10,29,Female,Tier 3,Android,Paid Ad,Waida Char
U005281,2024-06-03,29,Male,Tier 1,Android,Referral,Nihal Kannan
U005282,2024-05-06,42,Female,Tier 3,Android,Referral,Radhika Dubey
U005283,2024-04-07,24,Female,Tier 2,iOS,Organic,Timothy Lall
U005284,2024-03-25,29,Other,Tier 2,Android,Organic,Megha Narang
U005285,2024-04-14,53,Female,Tier 2,Android,Organic,Isaac Varghese
U005286,2024-02-08,40,Female,Tier 1,Android,Paid Ad,Damyanti Narayanan
U005287,2024-03-19,33,Female,Tier 2,Android,Referral,Vritti Parekh
U005288,2024-05-01,53,Other,Tier 1,Android,Social Media,Bakhshi Nagy
U005289,2024-03-29,36,Other,Tier 2,Android,Paid Ad,Ekansh Ramakrishnan
U005290,2024-05-28,32,Other,Tier 2,iOS,Organic,Warjas Joshi
U005291,2024-02-05,20,Male,Tier 1,iOS,Organic,Andrew Thaman
U005292,2024-05-01,34,Other,Tier 1,Android,Organic,Max Mandal
U005293,2024-04-10,44,Male,Tier 2,iOS,Paid Ad,Gopal Seshadri
U005294,2024-04-22,21,Female,Tier 1,iOS,Referral,Faraj Chokshi
U005295,2024-02-11,19,Other,Tier 2,Android,Paid Ad,Yasti Grover
U005296,2024-06-08,22,Other,Tier 3,Android,Organic,Ridhi Dugar
U005297,2024-03-31,26,Female,Tier 1,Android,Organic,Daksha Ray
U005298,2024-05-03,26,Other,Tier 3,Android,Paid Ad,Lila Murty
U005299,2024-06-06,30,Other,Tier 2,iOS,Organic,Praneel Konda
U005300,2024-06-14,44,Female,Tier 3,iOS,Organic,Omkaar Trivedi
U005301,2024-04-19,18,Other,Tier 2,iOS,Paid Ad,Lila Chandran
U005302,2024-05-01,24,Male,Tier 1,Android,Referral,Oni Rattan
U005303,2024-04-11,23,Male,Tier 1,Android,Paid Ad,Atharv Sant
U005304,2024-03-11,36,Female,Tier 3,Android,Organic,Radhika Parmer
U005305,2024-01-29,35,Male,Tier 3,iOS,Referral,Aarush Buch
U005306,2024-01-30,26,Other,Tier 3,iOS,Referral,Indali Mandal
U005307,2024-05-13,25,Female,Tier 3,Android,Organic,Bhavya Dave
U005308,2024-06-12,21,Female,Tier 2,Android,Organic,Sara Bahl
U005309,2024-03-20,38,Female,Tier 3,iOS,Organic,Naveen Karnik
U005310,2024-06-16,36,Male,Tier 1,Android,Paid Ad,Jhalak Apte
U005311,2024-05-03,42,Male,Tier 1,Android,Paid Ad,Ayush Sha
U005312,2024-06-13,31,Female,Tier 3,iOS,Organic,Rachit Saxena
U005313,2024-02-21,23,Female,Tier 1,iOS,Organic,Unnati Dayal
U005314,2024-05-05,21,Male,Tier 2,Android,Organic,Anamika Varkey
U005315,2024-02-19,28,Other,Tier 1,Android,Social Media,Ayaan Nair
U005316,2024-04-26,21,Male,Tier 1,iOS,Referral,David Bajaj
U005317,2024-03-19,28,Male,Tier 2,Android,Referral,Jeevika Padmanabhan
U005318,2024-01-23,53,Male,Tier 2,Android,Organic,Yauvani Murty
U005319,2024-02-07,34,Male,Tier 2,Android,Organic,Orinder Chaudhari
U005320,2024-02-17,32,Female,Tier 2,Android,Organic,Gaurang Sawhney
U005321,2024-03-31,26,Female,Tier 2,Android,Referral,Gaurangi Keer
U005322,2024-04-18,26,Female,Tier 3,iOS,Paid Ad,Ladli Pal
U005323,2024-03-22,20,Other,Tier 1,iOS,Paid Ad,Meera Minhas
U005324,2024-06-24,27,Male,Tier 1,iOS,Organic,Vaishnavi Narayan
U005325,2024-02-09,27,Male,Tier 2,Android,Paid Ad,Balendra Mahal
U005326,2024-02-22,31,Male,Tier 3,iOS,Referral,Vamakshi Chhabra
U005327,2024-01-06,21,Female,Tier 3,Android,Organic,Chasmum Varma
U005328,2024-06-02,51,Female,Tier 3,Android,Referral,Ganga Pant
U005329,2024-05-07,55,Other,Tier 2,Android,Referral,Nitesh Goda
U005330,2024-02-04,25,Other,Tier 1,iOS,Paid Ad,Teerth Raj
U005331,2024-06-14,22,Male,Tier 1,Android,Social Media,Bhavani Minhas
U005332,2024-05-20,36,Female,Tier 2,iOS,Social Media,Maya Cherian
U005333,2024-05-31,31,Male,Tier 3,Android,Organic,Oviya Ahuja
U005334,2024-01-11,25,Male,Tier 2,Android,Referral,Ubika Nadig
U005335,2024-03-01,36,Other,Tier 1,Android,Paid Ad,Priya Prabhakar
U005336,2024-02-27,23,Male,Tier 2,Android,Paid Ad,Dayita Narayanan
U005337,2024-06-23,26,Female,Tier 2,iOS,Social Media,Sachi Narayanan
U005338,2024-06-23,43,Female,Tier 2,Android,Referral,Samuel Lata
U005339,2024-05-10,50,Other,Tier 1,Android,Organic,Wahab Subramaniam
U005340,2024-06-20,38,Male,Tier 2,Android,Referral,Pratyush Viswanathan
U005341,2024-03-18,32,Other,Tier 1,Android,Organic,Oeshi Balay
U005342,2024-06-12,30,Male,Tier 1,Android,Referral,Jeevika Sarin
U005343,2024-02-15,35,Male,Tier 1,Android,Referral,Unni Vasa
U005344,2024-04-20,20,Other,Tier 1,Android,Paid Ad,Qasim Zacharia
U005345,2024-04-07,24,Male,Tier 2,Android,Social Media,Warhi Parekh
U005346,2024-04-11,23,Other,Tier 3,Android,Paid Ad,Megha Dutta
U005347,2024-06-09,32,Other,Tier 1,iOS,Organic,Aishani Borra
U005348,2024-05-30,31,Other,Tier 1,iOS,Organic,Megha Gala
